"killer_x","killer_y","killer_z","victim_x","victim_y","victim_z","killer_side","victim_side","match_checksum"
-734.787598,-2233.913574,-179.96875,-1005.834473,-2534.128662,-167.96875,2,3,df0b525227844b7c
-629.324585,-1133.108765,-167.96875,-747.570679,-2211.464844,-179.96875,3,2,df0b525227844b7c
-550.28595,-2304.100586,-172.772339,-1062.610962,-2438.195801,-167.96875,2,3,df0b525227844b7c
-1302.530518,-2258.734619,-210.425171,-561.805847,-2372.819336,-167.96875,3,2,df0b525227844b7c
-512.603027,-2382.007812,-167.96875,-1309.793945,-2263.658691,-211.549622,2,3,df0b525227844b7c
-535.775085,-2367.688477,-167.96875,-508.20166,-1451.285156,-67.731873,2,3,df0b525227844b7c
-682.420593,-936.278992,-215.96875,-892.045288,-298.661377,-167.099854,3,2,df0b525227844b7c
-1093.541016,-100.394104,-167.96875,-767.842407,-48.796448,-164.139587,3,2,df0b525227844b7c
-2318.160889,-281.356445,-167.96875,-1200.815308,286.102692,-164.734497,3,2,df0b525227844b7c
-1075.865112,-124.34668,-167.96875,-757.595215,25.823696,-165.125427,3,2,df0b525227844b7c
-856.743652,-106.680176,-168.015198,-790.244263,174.908005,-173.953186,3,2,df0b525227844b7c
-1224.733154,-735.009155,-128.96875,-383.996216,-354.628235,-165.868652,3,2,df0b525227844b7c
80.239777,-2097.185791,-39.96875,-868.367737,-2310.797607,-170.033813,2,3,df0b525227844b7c
48.816971,-1988.720581,-39.96875,-1064.539551,-1377.474243,-166.593262,2,3,df0b525227844b7c
-1021.211426,-2526.305664,-167.96875,-427.740662,-1700.011963,-169.101624,3,2,df0b525227844b7c
15.940757,-2056.759277,-39.96875,-1019.52887,-2494.916504,-167.96875,2,3,df0b525227844b7c
-1224.824585,-891.694946,-129.96875,-1570.245361,-1183.470947,-249.563477,2,3,df0b525227844b7c
-1203.978149,-672.46228,-167.96875,-710.772949,-241.640015,-157.96875,2,3,df0b525227844b7c
-737.01355,72.387909,-143.96875,-2265.162842,356.198608,-164.258484,2,3,df0b525227844b7c
-1612.762939,795.260803,-47.96875,-1606.292603,-53.753479,-168.251038,3,2,df0b525227844b7c
-2365.376709,-180.638855,-163.83606,-1483.751953,108.064964,-166.96875,3,2,df0b525227844b7c
-2277.845215,503.232483,-167.96875,-2352.414551,-193.456177,-164.462463,2,3,df0b525227844b7c
-1564.026855,-651.581665,-167.96875,-2346.415039,-449.258545,-167.96875,3,2,df0b525227844b7c
-2353.923096,-460.900879,-167.96875,-1616.140015,-576.14679,-167.96875,2,3,df0b525227844b7c
-918.955627,-2369.216797,-167.96875,164.71579,-1641.320923,-167.96875,3,2,df0b525227844b7c
-962.87384,-1368.074463,-167.37262,-457.977417,-2026.840576,-179.96875,2,3,df0b525227844b7c
-683.812561,-1311.381104,-117.078125,-872.541321,-1437.55542,-167.96875,3,2,df0b525227844b7c
-795.443359,-2241.239014,-179.607422,-614.487061,-1310.843262,-167.96875,3,2,df0b525227844b7c
-808.66394,-1894.217285,-124.96875,267.338165,-1457.404663,-175.96875,2,3,df0b525227844b7c
652.079651,-2278.083252,-39.96875,16.408278,-2280.085205,-39.96875,3,2,df0b525227844b7c
-804.89624,-2533.614502,-35.96875,-762.293213,-1306.043823,-167.96875,3,2,df0b525227844b7c
-1257.160645,-1102.804565,-167.96875,-1340.73999,-969.038818,-167.96875,2,3,df0b525227844b7c
-1074.520264,-1373.916626,-166.665955,79.971352,-2189.371094,-39.96875,2,3,df0b525227844b7c
-577.23584,-1852.01709,-179.96875,-654.174561,-764.216614,-261.96875,3,2,df0b525227844b7c
-643.207703,-967.811829,-215.96875,-583.402405,-1736.185791,-179.187195,2,3,df0b525227844b7c
-644.849609,-967.914429,-215.96875,-584.345947,-1970.809204,-179.96875,2,3,df0b525227844b7c
107.495949,-2328.216309,-39.96875,369.857758,-2230.913818,-39.96875,3,2,df0b525227844b7c
-1307.750366,-983.587952,-167.96875,-1096.976562,-1474.546021,-163.976501,3,2,df0b525227844b7c
-1272.610107,-1484.299927,-152.330688,-619.824402,-1302.010742,-167.96875,3,2,df0b525227844b7c
-1269.115845,-1499.149536,-151.082458,-690.680115,-1304.75293,-167.96875,3,2,df0b525227844b7c
-463.425659,-1565.19104,-39.96875,339.028473,-1522.758911,-181.479004,3,2,df0b525227844b7c
-2485.208984,381.818207,-118.96875,-1527.470947,765.91095,-47.96875,3,2,df0b525227844b7c
-1247.319336,-602.574463,-167.96875,174.602402,-462.016052,-166.96875,3,2,df0b525227844b7c
-860.268188,-712.335083,-264.57605,323.240051,-454.72876,-163.918945,3,2,df0b525227844b7c
-869.819519,-657.11908,-261.946777,413.56488,-453.228088,-165.774963,3,2,df0b525227844b7c
-885.861633,-378.039978,-162.883057,496.156189,-389.829712,-160.221802,3,2,df0b525227844b7c
-2025.045288,849.942932,-47.96875,-1865.856079,703.730408,-47.96875,3,2,df0b525227844b7c
-1803.602905,687.586914,-47.96875,-2071.561035,822.450317,-44.077515,2,3,df0b525227844b7c
-689.264404,-1146.086792,-167.96875,-743.14917,-2366.519287,-175.795715,2,3,df0b525227844b7c
-645.461914,-1075.446167,-194.241943,-810.014526,43.046959,-167.012451,2,3,df0b525227844b7c
-741.36084,-1864.192383,-179.96875,132.683929,-1914.407837,-167.96875,2,3,df0b525227844b7c
-953.435547,-2574.998291,-167.96875,-1841.008179,-1908.802979,-266.88208,3,2,df0b525227844b7c
-386.202637,-2021.046021,-179.677551,-1013.99884,-2417.710938,-167.96875,2,3,df0b525227844b7c
-937.041565,116.888153,-170.470154,-2269.918701,343.876984,-165.447449,2,3,df0b525227844b7c
-2205.817139,-58.229004,-167.912415,-1337.811401,156.170334,-164.238464,3,2,df0b525227844b7c
-1715.751099,23.517902,-168.498657,-1950.540771,19.491131,-165.094971,2,3,df0b525227844b7c
-603.057251,-1213.911987,-167.96875,-644.755981,-344.053101,-159.96875,3,2,df0b525227844b7c
-2311.515625,-186.76593,-165.226929,-1853.293823,-44.296692,-151.953125,3,2,df0b525227844b7c
-1932.00708,728.361572,-47.96875,-2120.056396,-107.028931,-165.71875,2,3,df0b525227844b7c
-1890.853027,496.309296,-167.96875,-1969.150146,660.721924,-43.96875,3,2,df0b525227844b7c
-2624.992432,419.031921,-167.96875,-2067.14917,622.781738,-166.285706,2,3,df0b525227844b7c
-1521.623291,710.140808,-47.96875,-2049.506348,428.58728,-159.96875,3,2,df0b525227844b7c
-980.834106,233.240448,-172.016174,-2496.016846,240.850204,-167.968323,3,2,df0b525227844b7c
-1184.965454,-655.503967,-167.96875,209.599258,-293.979126,-167.695129,3,2,df0b525227844b7c
-1214.698486,-1014.716675,-167.96875,-1131.94458,-213.706177,-55.96875,3,2,df0b525227844b7c
-829.366394,-2546.592529,-35.96875,-639.389771,-905.607788,-231.161133,3,2,df0b525227844b7c
-878.602905,-1397.584473,-167.96875,-1175.503784,-1296.947266,-167.96875,2,3,df0b525227844b7c
-930.912354,-1434.316162,-167.96875,54.031418,-2041.252686,-167.96875,2,3,df0b525227844b7c
-1243.365112,-1256.867798,-167.96875,-28.992676,-2012.780884,-39.96875,3,2,df0b525227844b7c
-1299.471924,-1170.267334,-167.96875,-834.220825,-1506.853882,-167.96875,3,2,df0b525227844b7c
-784.432861,-1426.694458,-167.96875,-662.122009,-1290.174561,-167.96875,3,2,df0b525227844b7c
-801.785767,-1413.365845,-167.96875,-697.323975,-1285.027588,-167.96875,3,2,df0b525227844b7c
-652.626892,-1230.097656,-167.96875,-805.247375,-1410.258179,-167.96875,2,3,df0b525227844b7c
-773.964355,-1555.847534,-167.96875,-1270.728394,-1354.338501,-166.384521,2,3,df0b525227844b7c
-647.25885,-1781.161987,-179.96875,-756.825012,-2488.726318,-160.15625,2,3,df0b525227844b7c
-756.581299,-2278.26416,-179.96875,-651.060303,-1780.546631,-179.96875,3,2,df0b525227844b7c
-261.145569,-2201.78833,-169.016113,-150.621887,-2069.767822,-167.96875,3,2,df0b525227844b7c
-513.489197,-1312.363281,-159.96875,-739.948425,-2235.621826,-179.96875,2,3,df0b525227844b7c
-711.950928,-1338.749512,-167.96875,-542.959961,-1704.862183,-176.05481,2,3,df0b525227844b7c
-1035.020874,-1305.113525,-161.171143,-598.262878,-1667.685669,-172.337158,3,2,df0b525227844b7c
-1021.187378,-1313.654785,-160.359558,32.226536,-2207.006104,-39.96875,3,2,df0b525227844b7c
-512.273804,-1735.35376,-178.186401,-1022.527161,-1312.874756,-160.451904,2,3,df0b525227844b7c
-751.853821,-2144.080078,-179.96875,-510.05835,-1733.553223,-177.909485,3,2,df0b525227844b7c
-757.191528,-2039.303467,-179.96875,-151.474182,-1637.825439,-167.96875,3,2,df0b525227844b7c
-457.40564,-707.91626,-269.651428,-807.80127,-920.266907,-167.96875,2,3,df0b525227844b7c
-732.190186,-570.490051,-267.806763,-498.67395,-1348.835938,-149.691223,2,3,df0b525227844b7c
-648.908997,-1305.289551,-167.96875,-468.178955,-2267.749268,-172.35437,2,3,df0b525227844b7c
-741.879822,-1743.08313,-179.876892,-108.980652,-1553.648926,-53.96875,2,3,df0b525227844b7c
-739.673279,-1093.401123,-167.96875,-376.860229,-2143.864014,-179.3078,2,3,df0b525227844b7c
-35.319824,-2000.680176,-167.96875,-46.358643,-1418.066162,-116.328125,3,2,df0b525227844b7c
-756.588318,97.373314,-168.651733,-663.104797,-1297.267456,-167.96875,3,2,df0b525227844b7c
77.7416,-2033.009521,-167.96875,-233.156189,-1692.885864,-167.96875,3,2,df0b525227844b7c
-687.086975,-1147.312134,-167.96875,-755.102295,108.163727,-170.389282,2,3,df0b525227844b7c
70.042656,-2295.141357,-39.96875,105.735336,-1982.768311,-39.96875,2,3,df0b525227844b7c
-657.432739,-1911.963379,-179.96875,-866.395264,-2388.559814,-167.96875,2,3,df0b525227844b7c
-1314.474365,-2421.1521,-201.986145,-1566.452026,-1939.134766,-265.432495,2,3,df0b525227844b7c
-1324.450317,-2436.294678,-202.971802,-519.953552,-2235.578125,-177.515137,3,2,df0b525227844b7c
-755.10022,-999.872742,-167.96875,-426.548218,-2163.095459,-179.806702,3,2,df0b525227844b7c
-523.730896,-987.436401,-167.96875,-694.441589,-1527.769409,-167.96875,3,2,df0b525227844b7c
-729.582397,-1653.262329,-170.894836,-537.629333,-984.435608,-167.96875,2,3,df0b525227844b7c
-772.108032,-1609.746704,-167.96875,-655.313293,-805.048706,-263.96875,2,3,df0b525227844b7c
-761.589539,-1330.662842,-167.96875,-736.552368,-2225.476074,-179.96875,2,3,df0b525227844b7c
-1043.037964,-2398.082764,-167.96875,-79.985718,-1916.150879,-167.96875,3,2,df0b525227844b7c
-798.231018,-1526.439697,-167.96875,-744.297607,-2235.412354,-179.96875,2,3,df0b525227844b7c
-1008.753418,-1510.364746,-164.87384,-620.500305,-1261.400757,-167.96875,2,3,df0b525227844b7c
-901.15741,-573.712769,-263.96875,-567.856873,-610.046265,-274.870239,3,2,df0b525227844b7c
421.070343,-853.939209,-164.867188,-862.890564,-343.082397,-165.008301,2,3,df0b525227844b7c
-877.555054,-735.583801,-265.135376,176.937119,-842.53656,-166.588806,3,2,df0b525227844b7c
-283.175903,-914.332703,-166.880432,-780.514771,-217.96283,-159.96875,2,3,df0b525227844b7c
-858.580383,-744.217041,-266.233032,423.715454,-834.550842,-164.1073,3,2,df0b525227844b7c
-211.051575,-815.587402,-167.96875,-785.349426,-690.389465,-268.603699,2,3,df0b525227844b7c
168.199677,-313.555054,-166.96875,-1172.658203,-727.203064,-167.96875,2,3,df0b525227844b7c
-534.194153,-598.610291,-275.815552,-645.902405,-948.71875,-215.96875,2,3,df0b525227844b7c
-513.751526,-1422.539185,-90.728638,-496.045776,-1352.762085,-146.550293,3,2,df0b525227844b7c
-827.500671,-2547.987549,-35.96875,-694.501099,-1053.5448,-205.192627,3,2,df0b525227844b7c
-619.415222,-906.761841,-230.584106,-725.412476,-1311.56897,-167.96875,2,3,df0b525227844b7c
-754.029602,-1225.984131,-167.96875,-558.334045,-1319.532715,-152.515625,2,3,df0b525227844b7c
-767.330322,-1812.290649,-179.96875,180.86145,-1708.740845,-167.96875,3,2,df0b525227844b7c
438.348572,-1555.789185,-231.139343,-771.10614,-1750.88623,-179.96875,2,3,df0b525227844b7c
-1022.559631,-1305.224121,-159.641296,-479.528809,-2001.551636,-179.96875,2,3,df0b525227844b7c
-1017.693176,-1331.44043,-162.306946,-752.527771,-1594.987793,-167.96875,2,3,df0b525227844b7c
364.67276,-1447.393311,-175.96875,-1146.640381,-2520.45874,-167.96875,2,3,df0b525227844b7c
-816.501282,-1306.113647,-167.96875,-403.330444,-2192.681641,-176.144897,3,2,df0b525227844b7c
-129.201416,-646.751953,-223.96875,-319.733643,-351.472961,-163.96875,3,2,df0b525227844b7c
-442.554321,-1817.692017,-175.648621,-784.814331,-1306.038208,-167.96875,2,3,df0b525227844b7c
-1209.573975,-1247.695312,-167.96875,-434.171387,-1811.841553,-174.643433,3,2,df0b525227844b7c
-290.606323,-1860.590454,-167.96875,-1210.916016,-1243.358032,-167.96875,2,3,df0b525227844b7c
-1628.949097,-1764.403076,-266.0,-1404.494263,-2282.170654,-229.255554,3,2,df0b525227844b7c
-1381.286255,-2345.60498,-220.38501,-1641.917725,-1769.88623,-266.202209,2,3,df0b525227844b7c
-484.267578,-2134.519775,-179.96875,-637.772888,-2219.628174,-179.96875,3,2,df0b525227844b7c
-520.433289,-1082.914673,-167.96875,-994.919312,-465.645508,-303.142334,3,2,df0b525227844b7c
-2002.368164,-613.184998,-167.96875,-1613.121704,750.274963,-47.96875,3,2,df0b525227844b7c
-2025.101929,849.960449,-47.96875,-1844.872192,688.319458,-47.96875,3,2,df0b525227844b7c
-1807.884644,682.710266,-47.96875,-2048.03125,843.915649,-47.96875,2,3,df0b525227844b7c
-2175.96582,780.051697,-127.96875,-2367.238525,95.823982,-164.612793,2,3,df0b525227844b7c
-1816.21814,291.007812,-167.913269,-2502.59668,188.759583,-166.877258,2,3,df0b525227844b7c
-1248.182983,448.039703,-165.832703,-2209.385498,490.722839,-167.96875,3,2,df0b525227844b7c
-1939.203247,-69.282959,-165.71875,-2057.40918,75.430588,-159.96875,2,3,df0b525227844b7c
-2072.947998,214.807632,-159.96875,-1889.889282,247.974533,-159.96875,3,2,df0b525227844b7c
1003.920898,-1421.412964,-167.96875,1355.363037,-1374.564941,-167.96875,3,2,df0b525227844b7c
-1090.86731,-134.531738,-167.96875,-859.787048,-113.937378,-168.020569,3,2,df0b525227844b7c
-1079.05481,-107.272522,-167.96875,-837.276184,-112.399658,-168.14679,3,2,df0b525227844b7c
-837.121094,-144.243225,-168.11731,-1078.283325,-118.77124,-167.96875,2,3,df0b525227844b7c
-1631.613892,631.927917,-167.96875,-1000.887695,115.677727,-169.813843,3,2,df0b525227844b7c
-2513.212646,194.981018,-167.150879,-1037.347778,279.346069,-165.792786,3,2,df0b525227844b7c
502.475281,-281.373901,-160.017944,-1177.10083,-689.103577,-167.96875,2,3,df0b525227844b7c
-1144.716064,-237.894043,-55.96875,-1195.018921,-1022.180298,-167.96875,3,2,df0b525227844b7c
313.527374,-1546.682739,-175.96875,168.209305,-1565.935059,-174.575073,2,3,df0b525227844b7c
179.939941,-1605.764282,-170.592163,-1158.384766,-2508.935791,-167.96875,2,3,df0b525227844b7c
-778.381165,-2105.199219,-179.96875,-446.669373,-1916.793579,-179.96875,3,2,df0b525227844b7c
-587.462463,-344.174011,-167.941895,-720.737854,-1225.708984,-167.96875,3,2,df0b525227844b7c
-489.069885,-2251.569092,-174.72113,-465.594788,-1877.938843,-179.96875,3,2,df0b525227844b7c
-425.05127,-2257.202637,-171.375122,-37.584717,-2033.745239,-39.96875,3,2,df0b525227844b7c
-782.584595,-601.561951,-265.207703,315.344177,-836.938477,-163.806702,3,2,df0b525227844b7c
165.935654,-1618.74585,-169.294006,-1089.939087,-2508.769531,-167.96875,2,3,df0b525227844b7c
74.884354,-1583.291138,-172.839478,-733.198425,-2453.477051,-167.96875,2,3,df0b525227844b7c
-809.072388,-1334.307739,-167.96875,-396.872864,-1564.377808,-39.96875,3,2,df0b525227844b7c
-494.927368,-1988.94812,-179.96875,-607.541565,-1321.890747,-167.96875,2,3,df0b525227844b7c
-893.307617,-2323.144287,-167.96875,-1358.505371,-2236.132568,-223.126953,2,3,df0b525227844b7c
151.947083,-1914.048828,-39.96875,-781.187622,-1744.576782,-179.96875,2,3,df0b525227844b7c
-339.380981,467.34845,-79.96875,-1025.773315,537.298706,-79.96875,3,2,"6716f721d3b95b26"
-1228.810669,-722.120361,-128.96875,-258.646851,-375.612305,-167.367188,3,2,"6716f721d3b95b26"
-904.563477,-565.021729,-263.96875,-523.373291,-780.42627,-256.410095,3,2,"6716f721d3b95b26"
-1015.144165,-1324.927002,-160.916687,-114.062866,-2299.13501,-167.96875,3,2,"6716f721d3b95b26"
-680.207275,-2365.664307,-173.074341,-1475.622681,-2253.174316,-190.59375,3,2,"6716f721d3b95b26"
-396.893799,-687.914062,-272.607849,-1176.514893,-700.319092,-167.96875,2,3,"6716f721d3b95b26"
-884.812378,-2539.805176,-35.96875,-496.497192,-1365.647217,-136.242188,3,2,"6716f721d3b95b26"
71.009117,-2196.297607,-39.96875,-7.924805,-1422.124878,-168.776123,2,3,"6716f721d3b95b26"
-1679.996094,-1326.574585,-259.328979,-1433.164551,-2300.904297,-234.183472,2,3,"6716f721d3b95b26"
-1666.628418,-1324.007202,-261.397217,-1401.096802,-2261.389893,-229.961426,2,3,"6716f721d3b95b26"
149.623871,-1637.192505,-167.96875,-774.089294,-2018.489746,-179.96875,2,3,"6716f721d3b95b26"
-1071.96875,-788.966003,-263.96875,-874.197327,-285.611206,-167.02478,2,3,"6716f721d3b95b26"
396.26474,-1475.298584,-175.96875,91.327263,-1639.472412,-167.96875,2,3,"6716f721d3b95b26"
454.757446,-1637.375122,-239.34375,856.016357,-1228.075317,-108.96875,2,3,"6716f721d3b95b26"
-689.256287,-826.538879,-263.96875,-728.517212,-1326.918335,-167.96875,2,3,"6716f721d3b95b26"
-572.284912,-1153.839111,-167.96875,-645.52887,-829.112366,-263.96875,3,2,"6716f721d3b95b26"
-584.985168,-344.246948,-167.939331,-621.131897,-912.810303,-227.559937,2,3,"6716f721d3b95b26"
482.875153,-839.359619,-160.635559,-170.658447,-736.374146,-233.462219,2,3,"6716f721d3b95b26"
-564.364563,-344.100525,-167.918457,-749.344421,-1309.387451,-167.96875,2,3,"6716f721d3b95b26"
-805.790222,-914.141357,-167.96875,177.358948,-228.956909,-151.96875,3,2,"6716f721d3b95b26"
-860.413025,-788.016357,-221.96875,-797.192932,-85.381653,-167.408813,2,3,"6716f721d3b95b26"
-510.804199,-1618.61731,-39.968567,-716.016724,-1014.812988,-215.96875,3,2,"6716f721d3b95b26"
144.959412,-1918.292969,-39.96875,94.624107,-2059.710449,-39.96875,3,2,"6716f721d3b95b26"
-756.921387,-159.951355,-159.96875,-820.226074,-788.937317,-221.96875,3,2,"6716f721d3b95b26"
-988.033447,-92.630127,-167.96875,217.515717,-917.389893,-160.12146,3,2,"6716f721d3b95b26"
-2173.24585,614.924133,-147.380371,-924.6073,198.470551,-172.624817,2,3,"6716f721d3b95b26"
-1303.772949,297.577698,-167.96875,-1747.925049,789.164124,-47.96875,3,2,"6716f721d3b95b26"
-1896.411011,499.564758,-167.96875,-1278.208252,366.144379,-166.871826,2,3,"6716f721d3b95b26"
-2529.166016,405.212402,-167.96875,-1897.787231,248.248764,-159.96875,2,3,"6716f721d3b95b26"
-2632.27832,405.161407,-167.784058,-771.357056,51.331993,-166.299072,2,3,"6716f721d3b95b26"
-1056.364014,412.468201,-79.96875,-1202.498169,769.838928,-79.96875,3,2,"6716f721d3b95b26"
0.0,0.0,0.0,-1117.66626,783.293701,-19.859375,0,2,"6716f721d3b95b26"
0.0,0.0,0.0,-468.5896,618.077332,-33.1875,0,3,"6716f721d3b95b26"
-51.193237,-1873.498413,-167.96875,74.790672,-1428.618896,-175.96875,3,2,"6716f721d3b95b26"
129.776291,-1437.477783,-175.96875,-75.059937,-1866.010132,-167.96875,2,3,"6716f721d3b95b26"
137.675018,-1505.605347,-175.96875,-989.571716,-2573.206055,-167.96875,2,3,"6716f721d3b95b26"
-1385.467529,-2410.539551,-216.892273,-151.734558,-2178.161621,-167.96875,3,2,"6716f721d3b95b26"
83.849808,-2143.643799,-39.96875,-1412.856567,-2381.553467,-224.30249,2,3,"6716f721d3b95b26"
284.904785,-2303.603271,-39.96875,38.982868,-2287.749756,-39.96875,3,2,"6716f721d3b95b26"
319.942413,-1503.506714,-175.96875,-844.190979,-2399.304688,-168.249207,2,3,"6716f721d3b95b26"
-536.536438,-1476.945923,-47.203247,65.395164,-1971.138062,-39.96875,2,3,"6716f721d3b95b26"
-848.533508,-1334.742065,-167.96875,-298.500732,-1998.387695,-170.874756,3,2,"6716f721d3b95b26"
-496.042847,-1315.382935,-159.96875,-598.640015,-1367.241577,-167.96875,2,3,"6716f721d3b95b26"
-775.148071,-1162.293457,-120.175354,-414.387207,-1601.421997,-39.96875,3,2,"6716f721d3b95b26"
-301.482788,-1792.103271,-167.96875,-1234.519043,-1297.116943,-167.96875,2,3,"6716f721d3b95b26"
-426.567749,-1955.24939,-179.96875,-692.475708,-1275.539062,-167.96875,2,3,"6716f721d3b95b26"
-411.746948,-1961.303101,-179.292908,-684.71875,-1283.030029,-167.96875,2,3,"6716f721d3b95b26"
-463.120483,-1974.480591,-179.96875,-689.717163,-909.898132,-229.015991,2,3,"6716f721d3b95b26"
-188.982239,-922.987671,-167.35144,-921.919922,-84.793335,-167.967651,2,3,"6716f721d3b95b26"
-1738.832397,689.905823,-47.96875,-2034.324829,841.138306,-47.96875,2,3,"6716f721d3b95b26"
-1926.874268,765.4646,-47.96875,-2382.817139,540.104004,-165.71875,2,3,"6716f721d3b95b26"
-1792.718018,607.059998,-169.070129,-1783.940674,654.78833,-23.96875,3,2,"6716f721d3b95b26"
-2065.472656,706.139648,-45.599609,-2003.918457,520.861389,-165.71875,2,3,"6716f721d3b95b26"
0.0,0.0,0.0,-1317.7948,716.017944,-8.53125,0,2,"6716f721d3b95b26"
-2.690063,-2061.081055,-39.96875,-282.0401,-2401.714844,-163.96875,2,3,"6716f721d3b95b26"
-979.551392,-2548.712158,-167.96875,-9.903259,-2054.178467,-39.96875,3,2,"6716f721d3b95b26"
-681.682861,-2443.774414,-167.96875,-527.757751,-2390.965332,-167.96875,3,2,"6716f721d3b95b26"
-496.121704,-1312.358765,-159.96875,-641.489746,-1280.363403,-167.96875,2,3,"6716f721d3b95b26"
-173.070801,-2067.623535,-167.96875,-526.096619,-2408.467773,-167.96875,2,3,"6716f721d3b95b26"
-499.71698,-1339.368896,-157.264893,-1058.615845,-1435.318604,-165.559021,2,3,"6716f721d3b95b26"
-721.247375,-1533.896973,-167.96875,-933.047913,-2326.120361,-167.96875,2,3,"6716f721d3b95b26"
-234.82782,-613.511536,-247.186768,428.892242,-344.965149,-161.518921,3,2,"6716f721d3b95b26"
-936.235168,-733.285034,-261.946777,-1041.095459,-128.155823,-367.96875,3,2,"6716f721d3b95b26"
-1022.513245,156.738632,-367.96875,-920.616455,-729.018738,-261.946777,2,3,"6716f721d3b95b26"
-745.22113,621.563293,-75.96875,-459.449036,369.402527,-135.595154,3,2,"6716f721d3b95b26"
-294.237061,-2387.661621,-97.318726,139.972488,-1480.78418,-175.96875,3,2,"6716f721d3b95b26"
-444.589294,-2060.658691,-179.96875,282.020172,-1524.503418,-142.0625,3,2,"6716f721d3b95b26"
-938.419739,-472.780273,-48.09375,376.934143,-363.332397,-166.386597,3,2,"6716f721d3b95b26"
-855.010132,-2318.109131,-170.896179,401.948792,-1453.510986,-175.96875,3,2,"6716f721d3b95b26"
-967.807739,-2394.76709,-167.96875,330.039642,-1479.642456,-175.96875,3,2,"6716f721d3b95b26"
-520.122742,-1587.393677,-39.96875,397.138153,-1601.267456,-210.534119,3,2,"6716f721d3b95b26"
1275.171631,-1464.646484,-167.96875,1300.213135,351.56424,-231.96875,2,3,"6716f721d3b95b26"
1106.734985,-867.934265,-259.761719,1360.318237,-1451.472168,-167.96875,3,2,"6716f721d3b95b26"
-1248.889893,497.778381,-163.120972,-1751.349487,495.32373,-168.552612,3,2,"6716f721d3b95b26"
-1888.764404,567.429321,-167.96875,-1249.05127,497.855499,-163.128052,2,3,"6716f721d3b95b26"
-1807.408813,492.41037,-167.96875,-1826.877319,17.769003,-167.96875,2,3,"6716f721d3b95b26"
-2348.342773,704.942871,-39.71875,-2305.424805,-436.012207,-167.96875,2,3,"6716f721d3b95b26"
-2610.104736,475.176575,-167.96875,-2427.755615,517.196411,-165.404785,3,2,"6716f721d3b95b26"
-2035.456665,321.460083,-159.96875,-2652.428467,310.262848,-164.575928,2,3,"6716f721d3b95b26"
-859.342041,-335.328308,-165.337036,-1247.968262,-704.924072,-167.96875,2,3,"6716f721d3b95b26"
-712.34906,-1469.141235,-167.96875,-211.741699,-2387.93457,-164.381226,2,3,"6716f721d3b95b26"
-500.990601,-1435.979614,-79.976318,-949.1745,-2584.842285,-167.96875,2,3,"6716f721d3b95b26"
-547.986938,-1488.511719,-39.96875,-171.100769,-2409.91333,-163.96875,2,3,"6716f721d3b95b26"
-362.554626,-1528.903442,-167.96875,-368.128662,-2000.151489,-177.142334,3,2,"6716f721d3b95b26"
-402.927734,-2387.882568,-164.391602,-348.51709,-1528.936279,-167.96875,2,3,"6716f721d3b95b26"
-306.296082,-1599.19104,-167.96875,449.975555,-1606.630615,-236.95282,2,3,"6716f721d3b95b26"
306.136597,-1506.980103,-175.96875,-944.881653,-2581.074219,-112.765625,2,3,"6716f721d3b95b26"
-790.78064,596.037537,-80.663757,-1104.93811,599.08197,-79.96875,2,3,"6716f721d3b95b26"
-786.201599,292.928528,-164.745117,-718.577026,-349.052246,-163.392578,3,2,"6716f721d3b95b26"
-2028.806396,46.501297,-159.96875,-2134.957275,624.744202,-150.226318,3,2,"6716f721d3b95b26"
-419.029297,-352.488831,-165.431152,-805.580688,-1229.353516,-167.96875,2,3,"6716f721d3b95b26"
-849.715515,-2382.151367,-168.520508,38.634659,-2128.167236,-39.96875,3,2,"6716f721d3b95b26"
-1764.056641,478.972046,-165.71875,-1907.994751,-313.47229,-113.28125,2,3,"6716f721d3b95b26"
-1550.819702,-126.630249,-167.661316,-1848.575073,-232.729309,-165.9104,2,3,"6716f721d3b95b26"
321.707367,-1490.119141,-175.96875,-67.809937,-1839.567383,-167.96875,2,3,"6716f721d3b95b26"
424.887848,-1702.934204,-224.409241,142.048019,-1466.068726,-175.96875,2,3,"6716f721d3b95b26"
-728.39624,-935.466614,-167.96875,-520.028503,-984.03125,-167.96875,2,3,"6716f721d3b95b26"
-793.93396,-960.75293,-167.96875,-585.210449,-1321.350952,-167.96875,2,3,"6716f721d3b95b26"
-741.133972,-1038.225952,-167.96875,-434.37854,-2316.048584,-167.96875,2,3,"6716f721d3b95b26"
-1582.052979,482.829834,-168.548584,-1053.073975,129.856201,-170.759033,3,2,"6716f721d3b95b26"
-909.96698,108.790024,-170.297424,-1646.278076,277.457214,-171.292908,2,3,"6716f721d3b95b26"
-1997.753174,243.75116,-159.96875,-882.934753,287.987518,-168.263794,3,2,"6716f721d3b95b26"
-1000.40387,119.196617,-170.048401,-2004.914307,234.343597,-159.96875,2,3,"6716f721d3b95b26"
-520.537048,-1034.382568,-167.96875,-630.458618,-1294.930054,-167.96875,2,3,"6716f721d3b95b26"
-1795.076538,-670.620056,-167.96875,-2211.106689,823.346008,-121.842285,3,2,"6716f721d3b95b26"
-2019.274292,457.972198,-159.96875,-2070.541016,-209.861694,-167.564514,2,3,"6716f721d3b95b26"
-938.998779,-788.928955,-261.96875,-1247.942017,-481.383667,-95.96875,2,3,"6716f721d3b95b26"
