"weapon_name","vitesse_tueur"
mac-10,109.2813883630451
mac-10,4.8330594440627355
ak-47,26.72118734656005
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,24.338098984948925
ak-47,0.0
ak-47,0.4709015160232551
ak-47,49.76264335925681
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,62.3686243695767
ak-47,73.095734193295
ak-47,4.990409850461783
ak-47,60.94038565759721
ak-47,31.888072523816486
ak-47,7.547057611856425
ak-47,0.0
ak-47,0.0
glock-18,239.839462250883
glock-18,41.78964587355706
glock-18,0.0
mac-10,107.31393141962549
ak-47,73.09650414882405
glock-18,112.95793312551076
glock-18,54.67631686058608
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,26.076826383525372
ak-47,0.0
ak-47,61.85337381133833
ak-47,41.31788968506673
awp,3.6532105421977805
ak-47,18.650755797143667
ak-47,0.0
ak-47,3.650879172263717
ak-47,0.0
ak-47,0.0
ak-47,19.470689100362346
ak-47,23.286583196589405
ak-47,0.0
ak-47,0.0
ak-47,8.793991879002903
ak-47,0.0
ak-47,64.99047425801416
glock-18,85.41792501266406
glock-18,39.27182673774338
ak-47,0.0
ak-47,26.58382620348674
ak-47,5.16524431560057
ak-47,36.313766166285866
awp,0.0
awp,0.0
ak-47,31.143855714970844
awp,0.0
awp,0.0
ak-47,39.329246622613354
ak-47,19.10611225733388
ak-47,71.64012927753791
ak-47,20.19064170810232
ak-47,48.79967979267065
ak-47,50.98556972627157
ak-47,12.916095072349421
ak-47,0.40217237248224796
ak-47,2.3800444118427704
ak-47,6.122504301738382
ak-47,0.0
ak-47,2.5400390450908428
ak-47,76.17613238196597
glock-18,37.26144569347745
glock-18,13.260841613297739
ak-47,0.0
ak-47,31.294136534258378
ak-47,45.65462416893851
ak-47,0.0
ak-47,61.42632512888789
ak-47,14.048661060776789
ak-47,45.20600902483125
ak-47,0.0
ak-47,43.01789844454237
ak-47,0.0
ak-47,24.537225585895506
ak-47,9.315134379901613
ak-47,65.89063667817658
ak-47,0.0
ak-47,1.7447605718622254
ak-47,0.0
awp,0.0
ak-47,22.102572428211516
ak-47,47.328922330430906
ak-47,82.87736993453414
ak-47,65.37392775783071
awp,11.982134698973134
ak-47,12.99275707076081
ak-47,0.0
ak-47,0.0
ak-47,27.804963044346255
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,75.91089502051636
ak-47,88.16034394395263
ak-47,6.470358349270078
ak-47,54.73522268815283
ak-47,41.37926352092531
awp,0.0
awp,0.0
awp,0.0
ak-47,29.37440411892294
ak-47,0.0
awp,0.0
ak-47,15.672837228934908
awp,0.0
ak-47,67.42822819554021
ak-47,82.14811789792071
awp,9.632714138792243
ak-47,26.358806082405252
ak-47,42.453055990006476
ak-47,33.29906238525801
ak-47,11.781108586808799
ak-47,0.0
ak-47,7.037350626120671
ak-47,15.294395960731826
ak-47,21.68890243691248
ak-47,3.991453247545811
ak-47,42.251597860849266
ak-47,20.304721173975302
ak-47,59.84877210659986
ak-47,0.0
ak-47,32.59782241097181
ak-47,55.05610407330389
ak-47,0.0
awp,1.4380306289658784
awp,0.0
ak-47,0.0
ak-47,73.10101267234046
ak-47,16.155018388743017
ak-47,0.0
ak-47,14.486228272711017
ak-47,0.0
ak-47,3.765090129025864
ak-47,57.830227434086105
awp,0.0
glock-18,0.0
glock-18,19.13040845006316
glock-18,50.671728326604615
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,19.349455005951565
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,19.200451526062817
ak-47,0.0
ak-47,64.6008420907044
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,10.324003515917651
ak-47,0.0
awp,0.0
glock-18,209.90119013824378
glock-18,0.0
glock-18,0.0
glock-18,101.43983286148887
glock-18,0.0
ak-47,0.45449655206722966
ak-47,12.574228707979904
ak-47,0.0
ak-47,0.0
ak-47,11.175966911152253
ak-47,18.686509763238078
ak-47,0.0
ak-47,0.0
glock-18,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,13.041983204342198
ak-47,14.649416082927674
ak-47,0.0
glock-18,0.0
ak-47,82.98023255053353
ak-47,0.0
ak-47,40.454495383980024
mac-10,111.34829044729057
mac-10,121.1776221638354
mac-10,94.31571966300106
mac-10,14.78644585326981
ak-47,18.83486005058174
mac-10,82.57949271227808
mac-10,32.71362883029166
ak-47,58.16525311752305
awp,0.0
ak-47,0.0
awp,0.0
ak-47,30.786606767863407
ak-47,30.587765136200193
awp,0.0
ak-47,9.229238990869506
ak-47,0.640625
ak-47,0.0
ak-47,53.393959840018056
awp,0.0
ak-47,9.133667545944729
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,10.76243829831326
awp,2.0321065184541878
ak-47,0.0
ak-47,51.45244162717121
ak-47,19.91714404610071
ak-47,39.22602077180203
awp,10.573373735018592
awp,0.0
glock-18,149.0641378595985
glock-18,52.612749875689566
ak-47,0.0
ak-47,73.10154029528358
ak-47,7.929684858804983
ak-47,53.294992927154695
ak-47,0.37508136096585765
awp,0.0
ak-47,26.51210299721546
awp,0.0
awp,1.7690094774336287
ak-47,3.639369430352736
awp,0.0
ak-47,29.543210900368464
ak-47,0.0
awp,0.0
glock-18,37.56757943618854
glock-18,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
glock-18,22.674848247407724
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,52.71828129984855
ak-47,10.396309535268994
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,10.244925949462056
awp,8.222016936251105
ak-47,0.0
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,7.819262698018592
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.38561242762130993
glock-18,0.0
glock-18,0.0
glock-18,0.0
mac-10,0.0
mac-10,0.0
ak-47,10.023030857093875
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,7.579590708771813
ak-47,0.0
ak-47,0.0
glock-18,45.09175830012265
glock-18,5.3494634686428135
glock-18,24.955559199504247
glock-18,0.0
glock-18,0.0
mac-10,0.0
ak-47,0.0
mac-10,31.61383635020185
ak-47,0.0
mac-10,0.0
ak-47,91.12606116203915
ak-47,3.084553023611201
awp,0.0
mac-10,0.0
awp,27.200708213683114
ak-47,79.09669622377173
ak-47,13.060154170342898
ak-47,23.04576433654282
ak-47,53.905298483485026
ak-47,33.84719135175538
ak-47,0.0
ak-47,13.987320297940846
ak-47,21.80621209207798
ak-47,28.864155865977942
ak-47,0.0
ak-47,2.9206867301348836
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,6.203216254838856
awp,10.16897250403609
ak-47,58.3167505340497
ak-47,0.0
awp,1.4431198959823124
ak-47,0.0
awp,11.37259833282808
ak-47,0.0
ak-47,0.0
glock-18,100.92639410729836
glock-18,0.0
glock-18,135.57048875296127
awp,0.0
ak-47,45.133623870454805
ak-47,0.0
ak-47,73.04160426928252
awp,0.0
ak-47,31.999035621881934
awp,0.0
ak-47,0.0
awp,28.922778683460912
ak-47,0.0
ak-47,0.0
ak-47,55.60339968704105
ak-47,22.508508073163977
ak-47,0.0
ak-47,23.429640436431562
ak-47,17.509373101010244
glock-18,107.06127394640578
glock-18,0.0
glock-18,41.81110246893723
glock-18,72.63085403845578
ak-47,0.0
ak-47,0.0
ak-47,7.139219314799414
ak-47,22.92481214873282
ak-47,0.0
mac-10,71.13945530347246
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,8.215437876755932
ak-47,0.0
ak-47,28.79143319456704
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,28.158984396410766
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,133.29002511355628
ak-47,0.0
ak-47,69.85307678345963
ak-47,0.0
ak-47,0.0
ak-47,13.863446274482728
ak-47,0.0
ak-47,13.794037236333097
ak-47,0.0
ak-47,0.0
ak-47,33.48054422201563
ak-47,14.180465114628223
ak-47,0.0
glock-18,0.0
glock-18,0.0
mac-10,0.0
mac-10,0.0
mac-10,0.0
mac-10,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
mac-10,0.0
ak-47,0.0
mac-10,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,184.1135551308006
ak-47,42.47661351040711
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
mac-10,11.64590487432372
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,38.58993999456568
ak-47,0.0
ak-47,166.03796147252342
ak-47,0.0
glock-18,0.0
glock-18,55.92960515771197
glock-18,89.54438296624019
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,51.400224625753154
ak-47,14.830701501656959
ak-47,4.893899444956343
awp,0.0
awp,0.0
ak-47,47.0829410564215
ak-47,0.0
ak-47,5.066790234581456
awp,0.0
awp,0.0
awp,4.294703179203541
ak-47,36.52344075187152
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,32.81473578692391
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,27.65378166928178
ak-47,0.0
awp,0.0
awp,0.0
ak-47,7.0608283355552555
ak-47,0.0
ak-47,6.667811977264206
glock-18,129.4237818929754
glock-18,25.041303770595693
glock-18,0.0
glock-18,0.0
glock-18,0.0
ak-47,0.0
ak-47,0.0
mac-10,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,11.916737505885576
ak-47,7.6149884237821395
ak-47,22.443719120958296
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,19.57663476970059
glock-18,66.52672541083524
glock-18,0.0
glock-18,0.0
glock-18,0.0
mac-10,0.0
mac-10,0.0
mac-10,0.0
ak-47,19.42780425523399
mac-10,0.0
ak-47,0.0
ak-47,0.0
ak-47,27.96253997391376
ak-47,24.854867093928224
ak-47,107.24912354941269
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,51.00541404679469
ak-47,35.64110323735204
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,13.888124908553568
ak-47,0.0
awp,4.136799340574788
ak-47,66.89174201279883
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
glock-18,42.41046521897448
glock-18,37.576657231873085
glock-18,160.01665933591835
glock-18,53.459187800197974
ak-47,39.88581719743042
ak-47,4.547707183295776
ak-47,0.15566343651930595
glock-18,0.0
glock-18,11.308453172183233
glock-18,0.0
awp,0.0
ak-47,32.45359654332136
awp,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,23.32282632861708
awp,13.162733428917415
ak-47,0.0
awp,2.1708766329455482
awp,16.037623671946196
ak-47,57.13305504301048
ak-47,0.0
awp,0.0
ak-47,12.931188068212021
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,11.04667344572804
ak-47,0.0
ak-47,0.0
awp,29.42361800531099
awp,1.7102382017280517
ak-47,3.476564194241205
ak-47,21.4937141311617
glock-18,0.0
glock-18,0.0
glock-18,51.75226093954954
awp,0.0
ak-47,0.0
ak-47,54.387790701037346
ak-47,73.09795209292588
awp,0.0
ak-47,45.21973192492747
ak-47,44.991070136498685
ak-47,0.0
awp,0.0
ak-47,18.711217537041943
awp,0.0
ak-47,89.66022826669003
ak-47,36.17856085608143
glock-18,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,10.585801994520207
ak-47,50.21639328563122
ak-47,0.0
ak-47,29.842001838442172
ak-47,14.66240036114776
ak-47,0.0
ak-47,1.3057864009860112
ak-47,0.0
awp,1.8507053838925849
ak-47,0.0
ak-47,20.622054750125848
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
awp,14.527931408690812
ak-47,73.10349808349098
awp,45.81321172549976
ak-47,0.0
awp,32.8356776278082
ak-47,16.802203481681918
ak-47,5.202323133687968
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,15.875738171814248
ak-47,34.812142779529445
ak-47,72.71936774554975
ak-47,85.46946574387235
ak-47,22.328917716858783
awp,0.4932411222596916
ak-47,21.818778197489657
ak-47,0.0
glock-18,24.76868744180531
glock-18,26.609563086534322
glock-18,240.08611024386906
glock-18,38.544870362345236
glock-18,89.91782874601377
awp,0.0
awp,1.8715175261231192
awp,0.0
ak-47,26.092235106250364
awp,0.0
awp,0.0
ak-47,22.47100007431454
awp,0.0
ak-47,30.96723010485743
awp,0.0
awp,32.15903246586603
ak-47,32.580418084765654
awp,0.0
awp,0.0
awp,13.48990507981802
awp,19.501452646388575
ak-47,36.726756692974305
awp,11.403885511387598
awp,0.0
ak-47,22.784297226649432
ak-47,0.0
ak-47,0.0
awp,0.0
glock-18,0.0
glock-18,49.343381515634505
glock-18,0.0
ak-47,0.0
ak-47,23.689916777802516
ak-47,57.11416493657545
ak-47,58.79430880409862
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,24.68143085833153
ak-47,4.648841270069027
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,8.88526303575758
ak-47,0.0
ak-47,0.0
ak-47,12.917958144272955
awp,0.0
ak-47,39.62271101925795
ak-47,14.684823877709123
ak-47,12.819605245114374
awp,0.0
awp,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,45.61896293371664
ak-47,0.0
ak-47,7.981218475307264
ak-47,44.77191747587491
ak-47,12.276575150456459
ak-47,0.0
ak-47,25.663496475336323
ak-47,48.0418706843881
ak-47,16.270394322125725
ak-47,0.0
ak-47,30.94746673541865
ak-47,4.807427318215222
glock-18,116.6733508037688
glock-18,99.28769554662833
glock-18,0.0
mac-10,12.360107248773044
ak-47,49.17421706890557
ak-47,147.10708309482493
ak-47,56.61689601127186
ak-47,73.10669847242346
ak-47,12.162530804729128
ak-47,45.27176729472028
glock-18,0.0
ak-47,12.30712080301323
ak-47,0.0
ak-47,7.467087071934008
ak-47,0.0
ak-47,0.0
ak-47,48.99386372708831
ak-47,17.71262966395179
ak-47,45.86423811672166
glock-18,64.46231598086737
glock-18,45.36311020618103
glock-18,37.239598371453845
glock-18,72.5122091027651
glock-18,87.27072625353439
mac-10,0.0
mac-10,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
mac-10,0.0
ak-47,1.7969129667184773
mac-10,178.73354655481577
mac-10,0.0
mac-10,0.0
awp,10.085221006841447
glock-18,0.0
ak-47,23.062803099210836
ak-47,110.50611831466883
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,8.754885070053405
ak-47,0.0
awp,0.0
ak-47,44.468945481611335
awp,0.0
awp,0.0
ak-47,23.98717963453261
ak-47,12.421271476179923
awp,0.0
ak-47,73.09961631007161
ak-47,142.66663161230304
glock-18,66.48637445583306
ak-47,95.41711867613083
ak-47,0.0
ak-47,80.315305682291
awp,8.857376869028437
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,103.2564856927505
glock-18,48.741919785929326
glock-18,228.23975734700414
glock-18,168.09903468558522
glock-18,105.62617790359765
glock-18,220.4512909843067
ak-47,40.53144608872189
ak-47,69.10422850108718
ak-47,28.80603404941836
ak-47,17.966212722791244
ak-47,29.772858683612093
glock-18,82.99366533855536
awp,0.0
ak-47,0.0
ak-47,23.345120023384972
awp,0.0
ak-47,0.0
ak-47,14.530955978208214
ak-47,8.25309514170102
ak-47,110.96987313744495
ak-47,0.0
ak-47,54.3133635106485
ak-47,20.15150860464221
ak-47,4.649273016823275
ak-47,37.22462231117948
ak-47,0.0
ak-47,34.77367899639519
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,5.507471763906285
ak-47,4.212426397493136
ak-47,13.466078694927079
ak-47,7.272547673818921
ak-47,9.375406630139784
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
ak-47,0.0
ak-47,34.542009496080915
ak-47,45.558340626654704
awp,0.0
ak-47,91.63827911973982
ak-47,163.39743216957922
ak-47,0.0
awp,0.0
ak-47,5.668214913024381
ak-47,9.321543308597189
ak-47,0.0
ak-47,179.74673074171602
awp,0.0
ak-47,0.0
ak-47,38.44634362186637
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,18.73647411415683
ak-47,0.0
awp,0.0
ak-47,73.10171437460845
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,19.80269030403051
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
mac-10,230.9750287428423
ak-47,153.17603860034677
ak-47,0.0
ak-47,4.567320504392482
ak-47,0.0
ak-47,24.601600954638094
glock-18,0.0
glock-18,0.0
glock-18,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,19.642746640851424
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.5933905984627663
ak-47,23.138069627455117
awp,4.298893492148415
ak-47,0.0
ak-47,0.0
ak-47,24.054126594771738
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,7.687203427396727
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,20.522435319055216
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,8.213226396480497
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,69.52821107192608
awp,0.0
awp,0.0
ak-47,69.8939767301615
ak-47,212.86393462330872
ak-47,0.0
ak-47,0.0
ak-47,33.36233218068215
awp,0.0
ak-47,0.0
ak-47,40.30568840272038
ak-47,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,19.709601474217102
ak-47,5.9071662863152925
glock-18,209.0680218274422
ak-47,39.83930784535143
ak-47,28.71584379089331
ak-47,20.090410463448574
ak-47,15.840292484056885
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,38.019212214383714
ak-47,5.614759082515295
ak-47,21.223175704207886
ak-47,58.36810018837846
ak-47,54.30500887734969
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,34.897597125823005
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
glock-18,219.1681548253528
glock-18,110.5840044140495
mac-10,161.04140768033182
ak-47,48.29556402923921
ak-47,0.0
ak-47,9.10342322717806
ak-47,64.30514451681238
ak-47,14.428748431273206
ak-47,0.0
ak-47,49.42315958165949
ak-47,8.81513507212703
ak-47,0.0
ak-47,22.550723793242337
ak-47,0.0
ak-47,43.110286065128214
ak-47,39.59614398908924
ak-47,0.0
ak-47,34.52034643249306
ak-47,70.77585175330813
awp,2.287715580688517
awp,13.950500173044873
awp,0.680678829772162
mac-10,65.98586364594
ak-47,0.0
awp,16.479931555620613
awp,10.873529444394999
awp,14.317118450497851
ak-47,4.221361084098824
ak-47,0.0
awp,4.906473920049407
glock-18,206.20785850253895
glock-18,63.78509790076332
ak-47,0.0
ak-47,43.883582338137856
ak-47,15.144668092011393
awp,7.926801060314621
awp,7.034192286731221
mac-10,131.75836919702564
ak-47,16.561212430494606
ak-47,22.909319371437032
ak-47,0.0
ak-47,0.0
awp,10.66847722264054
ak-47,0.0
ak-47,0.0
ak-47,21.72558907609009
awp,8.740641725437612
awp,34.06189923180068
ak-47,0.0
ak-47,0.0
ak-47,26.663766917238025
ak-47,0.0
mac-10,226.42581329384961
awp,6.4939167372121425
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
mac-10,0.0
ak-47,0.0
awp,13.329018601051917
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,14.235193643034435
glock-18,18.809095196352985
glock-18,146.01945298110576
glock-18,50.807931879893026
glock-18,79.85094782638599
glock-18,83.25044476612867
mac-10,51.65412659500661
mac-10,3.262829575666495
mac-10,48.25948133851523
ak-47,0.0
ak-47,5.17947570209418
ak-47,0.0
ak-47,38.374866526933495
ak-47,5.283550875177223
ak-47,2.341700796477637
ak-47,0.0
ak-47,0.0
ak-47,33.420673333805844
ak-47,26.068039027026945
awp,6.365821364177996
awp,10.354321611160433
ak-47,4.205019154515708
ak-47,4.923755355397443
awp,0.6997011811623587
ak-47,48.352062417798564
ak-47,8.209471368748233
awp,0.0
awp,0.0
ak-47,8.540711041862146
ak-47,33.80920128629465
ak-47,44.74190371935978
ak-47,178.74830547582954
ak-47,13.31644029901779
awp,0.0
ak-47,32.126182666642315
ak-47,15.032445808333021
ak-47,142.0621723750553
ak-47,0.0
ak-47,2.016850618654986
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,43.90940937916774
mac-10,124.8036005919025
mac-10,98.57657706127347
mac-10,109.4318388913732
mac-10,38.10451649857067
ak-47,1.2537789259490686
ak-47,73.09736736169067
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,63.84892129221674
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,11.75075018200302
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,6.601489020624741
awp,0.0
ak-47,0.0
awp,9.178091582123377
ak-47,55.66676840833626
ak-47,50.59603526196958
ak-47,9.410223557511479
ak-47,114.91061935022857
ak-47,0.0
ak-47,57.90827581790987
ak-47,0.0
ak-47,21.13322422692728
ak-47,47.7039441785932
ak-47,0.0
ak-47,9.994493112615817
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,23.38778111550636
awp,22.47642124599341
awp,9.165697451128583
ak-47,45.064741823046994
ak-47,0.0
awp,8.846638113880832
awp,10.836834529313991
ak-47,4.640337091132066
awp,0.0
glock-18,0.0
glock-18,50.53108814522625
glock-18,3.7008912835922376
ak-47,58.775363492892836
ak-47,22.85882047302461
ak-47,20.888359609312765
ak-47,0.0
ak-47,17.68899529097956
ak-47,20.72406467949384
ak-47,34.830680003859385
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,9.33163145988551
ak-47,0.0
ak-47,0.8248107210663547
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
glock-18,2.770883798960902
awp,0.0
ak-47,24.7224094195294
ak-47,0.0
ak-47,61.49863835405093
ak-47,0.0
ak-47,47.367570843121406
ak-47,92.73653509489262
glock-18,0.0
glock-18,0.0
glock-18,0.0
mac-10,0.0
ak-47,0.0
ak-47,41.92889773202321
ak-47,6.133189109435644
ak-47,21.111903348625603
ak-47,48.35802250352233
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,14.155674924178678
ak-47,0.0
awp,0.0
ak-47,3.880933029528853
mac-10,0.0
ak-47,0.0
ak-47,27.901394904015895
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
mac-10,227.2081584407439
mac-10,0.0
awp,0.0
ak-47,0.0
ak-47,105.65633434076787
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
ak-47,29.750024378870616
ak-47,4.8387367536832375
ak-47,19.100188260995466
mac-10,0.0
mac-10,0.0
ak-47,0.0
awp,9.71266637179539
awp,0.0
ak-47,0.0
ak-47,41.68795620801731
ak-47,0.0
awp,8.294353464984477
ak-47,20.36852384125271
ak-47,0.0
ak-47,0.0
ak-47,35.77974390793187
ak-47,0.0
awp,0.0
awp,9.819803338431427
ak-47,0.0
ak-47,9.034190429139791
ak-47,0.0
glock-18,119.82319981795888
glock-18,83.16689824453711
glock-18,0.0
ak-47,0.0
ak-47,6.180409213782289
ak-47,5.233908561307219
ak-47,5.67246223294435
ak-47,0.0
ak-47,80.09923695313275
ak-47,44.333157234004446
ak-47,47.96556514287709
ak-47,0.0
ak-47,12.203427990956845
ak-47,35.423274638371154
awp,2.9479948826490525
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,3.0320748761678034
awp,24.3150303953131
ak-47,0.0
ak-47,3.315225883141298
awp,0.0
ak-47,40.80640570452709
awp,0.0
ak-47,0.0
ak-47,0.0
awp,7.4054760950485825
ak-47,19.95640517898875
ak-47,0.0
ak-47,20.073597502184008
ak-47,0.0
ak-47,0.0
awp,38.81001871592526
ak-47,26.898047208425915
ak-47,88.46219343864126
ak-47,60.78380271281544
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,77.98570715704372
ak-47,17.33401019601598
ak-47,22.14001300318611
ak-47,0.0
ak-47,0.0
ak-47,66.43401625391166
ak-47,0.0
ak-47,61.19116193546373
ak-47,38.811275100183195
ak-47,32.7218098509224
ak-47,0.0
awp,18.078146578632058
awp,33.986785153717626
ak-47,144.6397506122701
ak-47,71.18377691660021
ak-47,0.0
ak-47,0.0
ak-47,24.13211467297974
ak-47,62.26559252010571
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,17.621709114393674
ak-47,0.0
ak-47,18.366615444940965
ak-47,0.0
ak-47,16.85346571600705
ak-47,8.18638172229496
ak-47,5.851749747337886
mac-10,135.35417656021173
mac-10,154.04016687208718
ak-47,0.0
ak-47,22.73295131081323
ak-47,38.34610555013774
ak-47,59.44331989958183
ak-47,25.43080116885514
glock-18,96.42963512831763
ak-47,0.0
ak-47,3.658319393006849
ak-47,87.82039694251344
ak-47,55.49269610931216
